anio,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media,brillo solar total,radiacion media,evaporacion tanque total,evaporacion piche total,nubosidad media,dir viento predominante,velocidad viento media,humedad relativa media,presion atmosferica media,temperatura suelo 1
1970,5,8,1970/5/8,39,21.5,30.2,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,9,1970/5/9,38.5,21.5,30,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,10,1970/5/10,36.5,20,28.2,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,11,1970/5/11,35.5,14.5,25,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,12,1970/5/12,36.5,15,25.7,13.2,3.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,13,1970/5/13,36.5,15,25.7,0,10.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,14,1970/5/14,37,15,26,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,15,1970/5/15,36,15.5,25.5,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,16,1970/5/16,37,16,26.5,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,17,1970/5/17,36.5,15.5,26,0,6.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,18,1970/5/18,36.5,15,25.7,0,8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,19,1970/5/19,37,16.5,26.7,0,10.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,20,1970/5/20,37.5,16.5,27,0,11.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,5,21,1970/5/21,37,16,29.4,0,9.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.6,71,764.9,-99.9
1970,5,22,1970/5/22,34.5,15.5,27.4,0,10.3,-99.9,-99.9,-99.9,-99.9,-99.9,2.9,81,764.8,-99.9
1970,5,23,1970/5/23,34.5,20,28.7,2.4,8.5,-99.9,-99.9,-99.9,-99.9,-99.9,3.2,84,764.1,-99.9
1970,5,24,1970/5/24,-99.9,-99.9,28.1,96.1,9.5,-99.9,-99.9,-99.9,-99.9,-99.9,4,82,764.8,-99.9
1970,5,25,1970/5/25,-99.9,-99.9,28.4,0,8.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.2,85,764.6,-99.9
1970,5,26,1970/5/26,-99.9,-99.9,28.5,0.6,6.5,-99.9,-99.9,3.4,-99.9,-99.9,3.1,88,764.2,-99.9
