Fecha,Hora,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [°C],D.Viento [Med] [°],P.Rocio [Med] [°C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
1/13/2011,7:00:00,12.69,85.56,0,8.67,31.73,6.35,0.03,4.84,22.52
1/13/2011,8:00:00,13.37,86.52,0.1,8.9,34.06,6.75,0.13,111.58,24.07
1/13/2011,9:00:00,13.58,80.44,0,10.22,34.83,6.95,0,463.51,24.66
1/13/2011,10:00:00,13.6,73.88,0,11.19,35.28,6.65,0.06,721.36,26.25
1/13/2011,11:00:00,13.6,74.36,0,11.8,35.3,7.33,-0.06,853.16,25.26
1/13/2011,12:00:00,13.61,70.09,0,12.59,36.2,7.22,-0.06,970.88,24.88
1/13/2011,13:00:00,13.61,67.68,0,13.43,36.79,7.51,-0.18,993.24,21.58
1/13/2011,14:00:00,13.62,64.59,0,13.75,38.89,7.13,-0.24,928.28,21.14
1/13/2011,15:00:00,13.63,62.93,0,13.99,37.06,6.97,-0.37,805.92,19.45
1/13/2011,16:00:00,13.63,64.21,0,13.31,31.46,6.61,-0.25,485.15,17.84
1/13/2011,17:00:00,13.62,73.17,0,11.12,32.12,6.44,-0.17,93.89,14.36
1/13/2011,18:00:00,13.22,79.23,0,10.04,22.16,6.56,-0.29,16.29,14.89
1/13/2011,19:00:00,12.94,80,0,9.38,26.27,6.06,-0.11,0.07,15.21
1/13/2011,20:00:00,12.91,83.3,0,8.68,35.98,5.97,-0.13,0.01,19.61
1/13/2011,21:00:00,12.88,80.44,0,8.5,36.37,5.28,-0.13,0,22.2
1/13/2011,22:00:00,12.86,80.44,0,8.34,34.34,5.13,-0.08,0,21.62
1/13/2011,23:00:00,12.84,82.36,0,8.32,35.19,5.46,0,0,21.96
1/14/2011,0:00:00,12.83,81.78,0,8.36,37.54,5.39,0,0,21.97
1/14/2011,1:00:00,12.82,82.58,0,8.07,37.79,5.24,-0.09,0,17.59
1/14/2011,2:00:00,12.79,84.25,0,7.83,34.22,5.3,0,0,11.41
1/14/2011,3:00:00,12.76,86.66,0,7.48,34.18,5.38,0.03,0,13.77
1/14/2011,4:00:00,12.73,86.28,0.1,7.41,34.47,5.24,0.04,0,18.63
1/14/2011,5:00:00,12.7,83.91,0,7.36,35.19,4.79,0.05,0,13.78
1/14/2011,6:00:00,12.67,85.45,0,7.13,26.52,4.82,0.08,0,11.64
1/14/2011,7:00:00,12.72,83.41,0,7.07,44.84,4.42,0.01,7.29,14.24
1/14/2011,8:00:00,13.54,77.97,0,8.08,40.78,4.38,-0.12,196.98,8.87
1/14/2011,9:00:00,13.59,69.42,0,9.81,40.88,4.41,0.05,536.62,11.96
1/14/2011,10:00:00,13.6,64.74,0,10.79,26.11,4.34,-0.02,717.49,15.74
1/14/2011,11:00:00,13.61,58.99,0,12.24,38.33,4.36,-0.03,865.03,16.97
1/14/2011,12:00:00,13.62,55.07,0,13.5,33.77,4.57,-0.15,958.32,18.77
1/14/2011,13:00:00,13.62,55.14,0,14.01,29.52,5.06,-0.25,971.64,20.62
1/14/2011,14:00:00,13.63,54.17,0,14.61,24.61,5.37,-0.31,920.8,19.41
1/14/2011,15:00:00,13.64,54.66,0,14.79,21.92,5.66,-0.32,820.98,18.65
1/14/2011,16:00:00,13.64,56.17,0,14.19,34.37,5.5,-0.36,606.97,19.05
1/14/2011,17:00:00,13.63,62.26,0,12,42.17,4.92,-0.29,148.47,16.46
1/14/2011,18:00:00,13.48,69.54,0,10.23,37.91,4.84,-0.43,26.39,11.53
1/14/2011,19:00:00,12.95,73.82,0,9.57,25.54,5.08,-0.07,0.1,12.71
1/14/2011,20:00:00,12.91,77.02,0,9.15,21.52,5.28,-0.05,0,11.91
1/14/2011,21:00:00,12.88,80.89,0,8.29,46.19,5.16,-0.06,0,9.34
1/14/2011,22:00:00,12.86,82.85,0,7.4,66.23,4.64,-0.02,0,3.83
1/14/2011,23:00:00,12.83,85.04,0,6.53,95.15,4.17,0,0,3.55
1/15/2011,0:00:00,12.81,86.96,0,5.84,92.58,3.81,0,0,2.97
1/15/2011,1:00:00,12.79,89.1,0,4.95,110.31,3.28,0,0,2.52
1/15/2011,2:00:00,12.76,90.93,0,4.33,115.52,2.96,-0.01,0,2.25
1/15/2011,3:00:00,12.73,91.77,0,3.78,70.87,2.54,0,0,2.09
1/15/2011,4:00:00,12.7,92.37,0,3.32,98.76,2.18,-0.01,0,2.57
1/15/2011,5:00:00,12.66,92.46,0,2.56,126.71,1.44,0,0,2.08
1/15/2011,6:00:00,12.63,93.8,0,2.47,90.67,1.56,0,0,2.38
1/15/2011,7:00:00,12.65,94.83,0,1.82,182.01,1.06,0,5.34,1.23
1/15/2011,8:00:00,13.38,90.87,0,3.7,110.74,2.28,0,138.05,2.79
1/15/2011,9:00:00,13.58,71.11,0,8.28,208.57,3.28,0,421.55,2.25
1/15/2011,10:00:00,13.6,56.02,0,12.26,338.2,3.61,-0.02,656.55,2.35
1/15/2011,11:00:00,13.62,46.83,0,15.67,256.68,4.23,-0.01,842.63,4.83
1/15/2011,12:00:00,13.63,42.57,0,17.16,235.3,4.21,-0.07,693.91,6.93
1/15/2011,13:00:00,13.63,49.37,0,16.87,40.15,6.11,-0.13,586.32,12
1/15/2011,14:00:00,13.63,55.09,0,15.55,34.92,6.48,-0.25,288.22,15.42
1/15/2011,15:00:00,13.63,54.2,0,15.96,31.98,6.6,-0.16,412.16,11.91
1/15/2011,16:00:00,13.63,55.82,0,15.28,36.59,6.42,-0.18,147.58,12.73
1/15/2011,17:00:00,13.63,60.77,0,14.31,43.58,6.76,-0.12,118.98,12.76
1/15/2011,18:00:00,13.53,68.54,0,12.96,42.28,7.25,-0.09,25.29,8.42
1/15/2011,19:00:00,12.96,73.99,0,11.4,54.23,6.88,-0.05,0.06,6.5
1/15/2011,20:00:00,12.91,78.35,0,9.94,87.53,6.3,-0.01,0,2.59
1/15/2011,21:00:00,12.88,80.4,0,8.84,71.75,5.61,-0.02,0,4.47
1/15/2011,22:00:00,12.85,83.66,0,8.19,84.09,5.55,-0.06,0,3.56
1/15/2011,23:00:00,12.83,88.51,0,6.78,106.33,4.99,0,0,1.99
1/16/2011,0:00:00,12.81,87.57,0,6.74,83.13,4.79,0,0,3.21
1/16/2011,1:00:00,12.8,89.76,0,5.84,125.13,4.26,0,0,1.96
1/16/2011,2:00:00,12.76,93.58,0,4.81,147.09,3.85,0,0,1.76
1/16/2011,3:00:00,12.74,93.47,0,4.82,92.12,3.84,0,0,1.58
1/16/2011,4:00:00,12.71,94.28,0,4.25,122.96,3.4,-0.06,0,1.62
1/16/2011,5:00:00,12.67,94.8,0,3.82,161.51,3.05,0,0,1.39
1/16/2011,6:00:00,12.64,95.12,0,3.61,109.7,2.89,0,0,1.82
1/16/2011,7:00:00,12.64,95.51,0,3.45,130.72,2.79,0,4.46,1.92
1/16/2011,8:00:00,13.28,91.94,0,3.84,211.38,2.62,0,141.8,1.65
1/16/2011,9:00:00,13.58,77.65,0,7.41,228.69,3.68,-0.01,430.82,2.48
1/16/2011,10:00:00,13.6,58.25,0,12.67,256.99,4.52,0,664.25,2.29
1/16/2011,11:00:00,13.62,46.09,0,15.93,277.08,4.25,-0.01,816.29,5.46
1/16/2011,12:00:00,13.63,40,0,17.93,239.42,4.03,-0.05,898.75,7.19
1/16/2011,13:00:00,13.63,35.52,0,18.34,199.9,2.71,-0.09,455.13,6.3
1/16/2011,14:00:00,13.65,32.01,0,19.78,190.15,2.52,-0.27,781.06,7.43
1/16/2011,15:00:00,13.66,36.81,0,19.88,21.56,4.59,-0.32,738.22,9.74
1/16/2011,16:00:00,13.66,44.26,0,18.61,61.77,6.05,-0.39,474.17,12.18
1/16/2011,17:00:00,13.64,53.54,0,16.02,76.15,6.5,-0.29,124.85,10.85
1/16/2011,18:00:00,13.52,60.66,0,14.48,95.34,6.88,-0.18,65.68,6.99
1/16/2011,19:00:00,12.97,69.04,0,12.83,287.86,7.19,-0.07,0.06,3.39
1/16/2011,20:00:00,12.93,75.9,0,11.59,105.46,7.44,-0.04,0,2.56
1/16/2011,21:00:00,12.89,73.32,0,10.04,85.93,5.42,-0.07,0,3.89
1/16/2011,22:00:00,12.86,76.26,0,8.71,94.14,4.71,-0.05,0,3.2
1/16/2011,23:00:00,12.83,79.7,0,7.69,110.21,4.36,-0.02,0,2.83
1/17/2011,0:00:00,12.81,82.9,0,6.54,139.18,3.8,-0.02,0,2.6
1/17/2011,1:00:00,12.79,86.58,0,5.97,139.74,3.87,-0.01,0,2.1
1/17/2011,2:00:00,12.75,89,0,5.2,198.11,3.51,0,0,1.74
1/17/2011,3:00:00,12.73,90.11,0,4.85,128.63,3.34,0,0,1.96
1/17/2011,4:00:00,12.7,89.92,0,4.88,112.58,3.34,0,0,2.1
1/17/2011,5:00:00,12.67,91.55,0,4.39,119.38,3.12,0,0,2.22
1/17/2011,6:00:00,12.64,94.05,0,3.52,215.3,2.64,0,0,2.06
1/17/2011,7:00:00,12.65,96.52,0,3.23,178.42,2.72,0,4.27,1.58
1/17/2011,8:00:00,13.25,96.75,0,3.09,227.15,2.61,0,118.83,1.97
1/17/2011,9:00:00,13.58,82.59,0,6.59,227.35,3.75,0,419.97,2.41
1/17/2011,10:00:00,13.6,58.03,0,12.65,255.72,4.43,-0.01,657.15,2.4
1/17/2011,11:00:00,13.63,38.99,0,17.79,184.29,3.48,-0.04,826.82,3.57
1/17/2011,12:00:00,13.64,30.46,0,19.89,250.38,1.92,-0.12,960.42,6.92
1/17/2011,13:00:00,13.65,33.78,0,19.82,29.23,3.19,-0.27,672.19,8.63
1/17/2011,14:00:00,13.65,47.31,0,18.11,47.12,6.64,-0.22,267.92,10.72
1/17/2011,15:00:00,13.65,47.75,0,19.29,72.37,7.84,-0.16,566.38,10.58
1/17/2011,16:00:00,13.65,50.81,0,18,71.01,7.56,-0.25,226.87,9.8
1/17/2011,17:00:00,13.64,55.06,0,16.66,83.01,7.52,-0.19,184.77,10.75
1/17/2011,18:00:00,13.52,57.49,0,15.63,108.75,7.19,-0.14,68.65,6
1/17/2011,19:00:00,12.97,65.93,0,13.68,332.06,7.36,-0.04,0.02,3.3
1/17/2011,20:00:00,12.93,70.68,0,12.31,54.73,7.08,-0.09,0,4.7
1/17/2011,21:00:00,12.9,73.79,0,11.07,86.9,6.52,-0.08,0,4.21
1/17/2011,22:00:00,12.86,77.87,0,9.99,85.06,6.25,-0.08,0,1.91
1/17/2011,23:00:00,12.84,81.2,0,8.66,82.23,5.58,-0.01,0,2.11
1/18/2011,0:00:00,12.82,80.02,0,8.38,57.17,5.08,0,0,1.97
1/18/2011,1:00:00,12.8,73.09,0,8.32,90.12,3.72,0,0,2.87
1/18/2011,2:00:00,12.77,75.7,0,7.01,72.9,2.95,0,0,2.88
1/18/2011,3:00:00,12.74,80.6,0,5.84,99.43,2.71,-0.06,0,2.79
1/18/2011,4:00:00,12.71,83.06,0,5.07,124.37,2.39,-0.03,0,1.85
1/18/2011,5:00:00,12.68,85.64,0,4.52,103.58,2.29,0,0,1.77
1/18/2011,6:00:00,12.64,87.98,0,3.84,207.04,2.01,0,0,1.67
1/18/2011,7:00:00,12.65,88.43,0,3.68,121.01,1.92,0,4.26,2.02
1/18/2011,8:00:00,13.27,82.09,0,5.19,218.9,2.32,0,133.91,2.07
1/18/2011,9:00:00,13.59,60.13,0,9.9,247.14,2.38,0,426.71,2.27
1/18/2011,10:00:00,13.61,43.15,0,15.08,280.9,2.41,-0.02,658.94,2.63
1/18/2011,11:00:00,13.63,33.36,0,18.71,254.62,2.15,-0.08,821.9,4.53
1/18/2011,12:00:00,13.64,27.98,0,20.81,272.44,1.54,-0.07,921.62,5.18
1/18/2011,13:00:00,13.65,30.48,0,21.38,48.82,3.11,-0.22,583.7,6.99
1/18/2011,14:00:00,13.65,41.64,0,19.74,58.11,6.22,-0.19,171.63,9.97
1/18/2011,15:00:00,13.64,44.99,0,19.13,64.51,6.7,-0.14,143.52,7.66
1/18/2011,16:00:00,13.65,38.95,0,20.37,133.49,5.86,-0.07,288,3.7
1/18/2011,17:00:00,13.65,45.64,0,19.44,44.45,7.19,-0.25,268.25,11.1
1/18/2011,18:00:00,13.55,54.62,0,17.79,33.33,8.43,-0.22,74.99,8.48
1/18/2011,19:00:00,12.98,63.12,0,15.17,79.99,8.14,-0.09,0.16,6.32
1/18/2011,20:00:00,12.93,65.19,0,13.37,104.09,6.89,-0.03,0,2.93
1/18/2011,21:00:00,12.9,69.23,0,12.03,96.02,6.5,-0.04,0,2.35
1/18/2011,22:00:00,12.87,72.03,0,11.12,108.7,6.22,-0.07,0,2.87
1/18/2011,23:00:00,12.84,75.34,0,10.48,101.9,6.25,0,0,2.86
1/19/2011,0:00:00,12.82,79.09,0,10,116.62,6.5,-0.02,0,2.41
1/19/2011,1:00:00,12.81,84.03,0,9.08,92.3,6.49,-0.04,0,3.2
1/19/2011,2:00:00,12.78,86.73,0,8.17,123.57,6.06,0,0,2.48
1/19/2011,3:00:00,12.75,89.09,0,7.7,106.55,5.99,0,0,2.74
1/19/2011,4:00:00,12.73,88.95,0,7.21,75.12,5.48,0,0,3.21
1/19/2011,5:00:00,12.7,89.02,0,7.05,97.99,5.34,0,0,2.79
1/19/2011,6:00:00,12.67,88.97,0,6.39,82.7,4.68,0,0,2.17
1/19/2011,7:00:00,12.68,89.21,0,5.79,90.77,4.12,0,4.41,2.39
1/19/2011,8:00:00,13.31,87.96,0,6.59,145.08,4.68,0,137.68,1.58
1/19/2011,9:00:00,13.59,66.08,0,11.46,212.82,5.25,0,435.39,1.93
1/19/2011,10:00:00,13.61,48.55,0,15.99,265.31,4.95,-0.05,674.82,5.39
1/19/2011,11:00:00,13.63,38.28,0,19.07,50.79,4.44,-0.19,856.8,13.89
1/19/2011,12:00:00,13.64,36.85,0,20.1,39.57,4.82,-0.1,946.63,13.45
1/19/2011,13:00:00,13.64,39.29,0,19.22,45.48,4.95,-0.18,393.57,11.88
1/19/2011,14:00:00,13.64,39.1,0,19.04,40.58,4.72,-0.21,273.32,10.9
1/19/2011,15:00:00,13.65,37.62,0,19.71,35.24,4.76,-0.24,540.42,11.14
1/19/2011,16:00:00,13.66,37.39,0,20.12,30.35,5.04,-0.27,497.14,12.79
1/19/2011,17:00:00,13.65,42.22,0,18.82,33.3,5.62,-0.34,273.15,12.7
1/19/2011,18:00:00,13.52,54.12,0,16.63,39.68,7.18,-0.39,69.27,14.66
1/19/2011,19:00:00,12.98,66.74,0,14.65,56.95,8.46,-0.11,0.13,11.04
1/19/2011,20:00:00,12.94,70.46,0,13.74,67.64,8.4,0,0,7.18
1/19/2011,21:00:00,12.9,73.8,0,12.17,70.1,7.58,-0.01,0,4.33
1/19/2011,22:00:00,12.87,78.11,0,10.56,113.2,6.85,-0.01,0,3.61
1/19/2011,23:00:00,12.84,81.37,0,10.08,88.22,6.99,-0.01,0,4.35
1/20/2011,0:00:00,12.82,82.79,0,9.25,98.6,6.44,-0.01,0,3.34
1/20/2011,1:00:00,12.8,84.51,0,8.67,91.58,6.18,0,0,2.77
1/20/2011,2:00:00,12.77,86.1,0,7.71,116.88,5.5,0,0,2.67
1/20/2011,3:00:00,12.75,88.37,0,6.95,92.45,5.13,0,0,2.88
1/20/2011,4:00:00,12.72,89.22,0,6.14,97.24,4.47,0,0,2.32
1/20/2011,5:00:00,12.69,91.78,0,5.48,118.54,4.23,0,0,2.05
1/20/2011,6:00:00,12.65,92.49,0,5.06,93.65,3.93,0,0,2.08
1/20/2011,7:00:00,12.66,91.29,0,4.92,102.03,3.6,0,4.53,1.72
1/20/2011,8:00:00,13.31,90.13,0,5.37,199.96,3.84,0,138.64,1.36
1/20/2011,9:00:00,13.58,68.49,0,10.36,252.92,4.67,0,423.02,2.36
1/20/2011,10:00:00,13.61,51.57,0,14.78,267.67,4.71,0,662.35,2.88
1/20/2011,11:00:00,13.63,33.2,0,19.21,227.01,2.33,-0.01,842.95,4.07
1/20/2011,12:00:00,13.64,22.24,0,21.41,320.97,-1.12,-0.11,955.91,7.47
1/20/2011,13:00:00,13.66,19.58,0,22.58,33.2,-1.85,-0.28,982.11,10.46
1/20/2011,14:00:00,13.67,19.46,0,22.98,33.53,-1.6,-0.34,928.67,10.62
1/20/2011,15:00:00,13.67,19.22,0,22.84,5.82,-1.89,-0.41,658.35,8.83
1/20/2011,16:00:00,13.67,38.1,0,21.26,247.81,5.81,-0.41,539.62,10.44
1/20/2011,17:00:00,13.66,53.75,0,19,260.07,9.32,-0.29,282.57,10.25
1/20/2011,18:00:00,13.51,68.93,0,15.91,285.58,10.11,-0.22,58.88,6.79
1/20/2011,19:00:00,12.97,83.81,0,13.38,306.17,10.66,-0.14,0.1,5
1/20/2011,20:00:00,12.93,89.76,0,12.47,230.71,10.82,-0.07,0,3.76
1/20/2011,21:00:00,12.9,88.57,0,12.26,218.57,10.41,-0.02,0,2.81
1/20/2011,22:00:00,12.87,83.01,0,11.27,128.54,8.45,-0.07,0,2.64
1/20/2011,23:00:00,12.84,78.52,0,10.43,90.14,6.79,-0.04,0,3.52
1/21/2011,0:00:00,12.82,73.29,0,9.13,71.8,4.54,-0.05,0,4.6
1/21/2011,1:00:00,12.8,88.09,0,8.28,85.98,6.38,-0.04,0,3.59
1/21/2011,2:00:00,12.77,91.43,0,8.07,77.97,6.74,-0.02,0,2.89
1/21/2011,3:00:00,12.75,91.56,0,6.57,233.3,5.28,-0.03,0,1.63
1/21/2011,4:00:00,12.72,94.74,0,5.21,227.87,4.42,0,0,1.33
1/21/2011,5:00:00,12.69,95.28,0,4.71,181.46,4.01,0,0,1.82
1/21/2011,6:00:00,12.66,92.87,0,4.38,214.25,3.31,0,0,1.56
1/21/2011,7:00:00,12.67,94.62,0,3.74,215.4,2.94,0,5.24,1.35
1/21/2011,8:00:00,13.48,93.84,0,4.7,249.42,3.78,0,89.37,2.34
1/21/2011,9:00:00,13.58,82.16,0,8.41,246.91,5.47,0,389.7,2.98
1/21/2011,10:00:00,13.6,62.25,0,13.61,282.44,6.37,-0.05,756.13,4.94
1/21/2011,11:00:00,13.62,48.23,0,17.11,18.56,5.98,-0.17,738.81,10.17
1/21/2011,12:00:00,13.63,44.33,0,18.11,15.81,5.68,-0.12,830.87,11.81
1/21/2011,13:00:00,13.63,49.18,0,17.75,9.76,6.87,-0.37,664.42,13.88
1/21/2011,14:00:00,13.64,44.7,0,18.09,32.57,5.78,-0.25,502.39,13.45
1/21/2011,15:00:00,13.64,45.7,0,17.86,42.92,5.89,-0.29,370.67,14.14
1/21/2011,16:00:00,13.64,42.77,0,18.06,40.62,5.11,-0.38,305.6,12.04
1/21/2011,17:00:00,13.64,48.05,0,17.7,41.08,6.48,-0.21,309.86,13.34
1/21/2011,18:00:00,13.52,57.67,0,15.56,43.99,7.15,-0.2,42.37,10.59
1/21/2011,19:00:00,12.97,63.35,0,13.71,83.43,6.8,-0.08,0.13,5.19
1/21/2011,20:00:00,12.93,69.49,0,11.9,153.7,6.44,-0.03,0,2.96
1/21/2011,21:00:00,12.89,72.73,0,10.25,92.93,5.51,-0.04,0,3.6
1/21/2011,22:00:00,12.86,76.41,0,9.21,86.52,5.22,-0.04,0,3.42
1/21/2011,23:00:00,12.83,79.71,0,8.49,105.81,5.14,-0.03,0,3.44
1/22/2011,0:00:00,12.82,82.53,0,8.07,94.92,5.24,-0.02,0,3.68
1/22/2011,1:00:00,12.8,83.12,0,7.6,90.31,4.88,0,0,2.83
1/22/2011,2:00:00,12.77,86.5,0,6.41,87.44,4.28,0,0,2.15
1/22/2011,3:00:00,12.74,89.61,0,5.54,85.23,3.94,0,0,2.59
1/22/2011,4:00:00,12.71,89.17,0,5.16,98.65,3.5,0,0,2.24
1/22/2011,5:00:00,12.67,91.15,0,4.05,181.98,2.72,0,0,1.42
1/22/2011,6:00:00,12.64,93.98,0,2.96,202.13,2.07,0,0,2.08
1/22/2011,7:00:00,12.65,94.66,0,2.22,229.62,1.44,0,4.45,2.07
1/22/2011,8:00:00,13.3,92.81,0,2.63,237.76,1.56,0,131.32,1.68
1/22/2011,9:00:00,13.58,76.76,0,6.84,238.66,2.95,0,431.04,2.45
1/22/2011,10:00:00,13.6,58.5,0,12.56,244.26,4.47,0,666.92,3.11
1/22/2011,11:00:00,13.62,39.28,0,17.85,17.94,3.68,-0.08,848.59,9.91
1/22/2011,12:00:00,13.63,39.55,0,18.65,0.85,4.52,-0.17,969.14,11.01
1/22/2011,13:00:00,13.64,37.56,0,19.85,26.65,4.85,-0.26,998.53,11.93
1/22/2011,14:00:00,13.65,39.71,0,19.87,18.2,5.68,-0.31,895.34,12.04
1/22/2011,15:00:00,13.66,40.42,0,19.66,37.99,5.76,-0.39,758.66,14.89
1/22/2011,16:00:00,13.66,41.59,0,18.6,37.88,5.19,-0.46,439.05,14.49
1/22/2011,17:00:00,13.64,48.05,0,16.6,44.96,5.46,-0.38,133.73,13.83
1/22/2011,18:00:00,13.49,54.62,0,14.99,43.12,5.81,-0.21,49.33,12.72
1/22/2011,19:00:00,12.96,66.45,0,12.85,48.71,6.68,-0.14,0.21,9.45
1/22/2011,20:00:00,12.92,71.76,0,11.61,38.64,6.62,-0.06,0,9.98
1/22/2011,21:00:00,12.89,74.78,0,10.94,14.97,6.59,-0.05,0,7.84
1/22/2011,22:00:00,12.86,76.11,0,9.83,27.87,5.76,-0.01,0,5.39
1/22/2011,23:00:00,12.83,79.17,0,8.27,75.85,4.83,-0.01,0,4.63
1/23/2011,0:00:00,12.81,78.68,0,7.18,73.25,3.68,-0.01,0,4.21
1/23/2011,1:00:00,12.79,76.87,0,6.04,80.33,2.23,0,0,4.53
1/23/2011,2:00:00,12.76,76.06,0,4.94,88.54,1.01,-0.01,0,3.22
1/23/2011,3:00:00,12.73,81.86,0,4.54,78.56,1.66,-0.04,0,3.57
1/23/2011,4:00:00,12.7,84.84,0,3.85,112.36,1.5,-0.02,0,2.75
1/23/2011,5:00:00,12.66,88.05,0,3.1,128.92,1.28,0,0,2.28
1/23/2011,6:00:00,12.63,91.03,0,2.7,80.59,1.36,0,0,2.12
1/23/2011,7:00:00,12.64,91.36,0,2.63,125.12,1.35,0,4.97,2.7
1/23/2011,8:00:00,13.38,87.46,0,4.17,118.2,2.2,0,137.25,2.48
1/23/2011,9:00:00,13.58,71.41,0,7.93,246.57,3,-0.01,366.25,2.14
1/23/2011,10:00:00,13.6,61.24,0,11.94,268.97,4.55,0,599.52,3.33
1/23/2011,11:00:00,13.62,45.79,0,16.56,129.09,4.73,-0.01,857.86,5.65
1/23/2011,12:00:00,13.63,41.47,0,17.72,216.11,4.37,-0.06,953.56,7.08
1/23/2011,13:00:00,13.64,37.66,0,19.22,239.38,4.33,-0.18,965.98,6.94
1/23/2011,14:00:00,13.65,46.19,0,18.64,29.91,6.77,-0.36,389.62,10.24
1/23/2011,15:00:00,13.65,47.02,0,18.74,60.12,7.11,-0.23,343.45,5.43
1/23/2011,16:00:00,13.64,56.46,0,17.05,91.06,8.25,-0.23,187.49,7.67
1/23/2011,17:00:00,13.64,61.63,0,15.87,139.78,8.44,-0.19,140.5,5.74
1/23/2011,18:00:00,13.33,73.79,0,13.53,191.01,8.87,-0.19,22.01,5.81
1/23/2011,19:00:00,12.95,80.13,0,12.38,227.74,9.02,-0.08,0.1,3.8
1/23/2011,20:00:00,12.92,80.85,0,11.74,281,8.52,-0.06,0,2.83
1/23/2011,21:00:00,12.89,81.22,0,11.24,88.85,8.1,-0.01,0,2.81
1/23/2011,22:00:00,12.87,81.63,0,11,198.28,7.94,-0.04,0,2.15
1/23/2011,23:00:00,12.85,83.96,0,9.98,88.57,7.36,-0.05,0,3.18
1/24/2011,0:00:00,12.83,84.11,0,10.02,53.55,7.43,-0.05,0,2.49
1/24/2011,1:00:00,12.82,83.49,0,9.97,225.4,7.26,0,0.01,2.17
1/24/2011,2:00:00,12.79,85.76,0,9.35,108.2,7.06,0,0,2.37
1/24/2011,3:00:00,12.77,86.6,0,8.3,103.22,6.17,0,0,2.75
1/24/2011,4:00:00,12.73,88.28,0,7.66,102.31,5.82,0,0,2.17
1/24/2011,5:00:00,12.71,88.78,0,8.1,92.06,6.34,0,0,3.1
1/24/2011,6:00:00,12.68,90.23,0,7.74,114.74,6.22,0,0,3.14
1/24/2011,7:00:00,12.68,88.2,0,7.58,111.54,5.73,-0.02,3.67,3.12
1/24/2011,8:00:00,13.4,81.83,0,8.63,82.37,5.66,-0.01,71.21,4.48
1/24/2011,9:00:00,13.58,74.33,0,10.53,119.24,6.07,-0.04,332.75,3.46
1/24/2011,10:00:00,13.61,58.64,0,13.6,171.47,5.52,-0.03,675.01,2.97
1/24/2011,11:00:00,13.63,42.4,0,17.03,169.88,3.99,-0.09,834.6,5.13
1/24/2011,12:00:00,13.64,31.24,0,19.81,22.22,2.2,-0.22,965.01,9.77
1/24/2011,13:00:00,13.65,26.88,0,20.78,26.78,0.95,-0.3,980.29,10.63
1/24/2011,14:00:00,13.66,29.61,0,20.64,43.76,2.17,-0.14,810.35,9.9
1/24/2011,15:00:00,13.66,33.6,0,19.71,31.03,3.08,0,338.1,9.56
1/24/2011,16:00:00,13.64,46.01,0,18.05,54.14,6.07,0,187.29,8.24
1/24/2011,17:00:00,13.64,56.93,0,17.29,88.72,8.61,0,236.73,8.2
1/24/2011,18:00:00,13.5,62.73,0,15.71,74.66,8.54,-0.02,70.08,8.45
1/24/2011,19:00:00,12.96,76.38,0,13.48,323.03,9.34,0,0.11,4.09
1/24/2011,20:00:00,12.92,79.56,0,12.11,7.63,8.64,0,0,4.05
1/24/2011,21:00:00,12.89,80.62,0,11.01,66.36,7.77,0,0,3.34
1/24/2011,22:00:00,12.86,82.41,0,9.94,144.62,7.04,0,0,2.62
1/24/2011,23:00:00,12.83,84.93,0,8.86,101.75,6.42,0,0,3.39
1/25/2011,0:00:00,12.82,83.13,0,8.64,89.14,5.91,0,0,2.71
1/25/2011,1:00:00,12.8,87.12,0,8.25,102.47,6.21,0,0,3.07
1/25/2011,2:00:00,12.78,88.09,0,8.93,95.74,7.04,0,0,2.92
1/25/2011,3:00:00,12.76,86.23,0,9.06,55.41,6.85,0,0,1.83
1/25/2011,4:00:00,12.74,86.55,0,8.19,92.02,6.05,0,0,2.66
1/25/2011,5:00:00,12.71,83.82,0,7.25,66.52,4.65,0,0,3.44
1/25/2011,6:00:00,12.68,90.92,0,5.76,237.91,4.37,0,0,2.16
1/25/2011,7:00:00,12.66,96.41,0,5.53,226.92,4.99,0,3.22,1.82
1/25/2011,8:00:00,13.29,95.46,0,5.48,294.13,4.79,0,134.53,1.97
1/25/2011,9:00:00,13.59,77.53,0,8.67,227.33,4.86,-0.01,415.98,2.48
1/25/2011,10:00:00,13.61,56.47,0,14.01,248.35,5.35,0,668.17,3.03
1/25/2011,11:00:00,13.63,41.83,0,17.82,215.61,4.47,0.01,848.6,4.09
1/25/2011,12:00:00,13.64,27.68,0,20.88,41.57,1.42,0.02,952.55,9.15
1/25/2011,13:00:00,13.65,25.2,0,21.68,12.2,0.83,0,985.67,12.27
1/25/2011,14:00:00,13.67,23.91,0,22.27,29.9,0.53,0,941.41,10.82
1/25/2011,15:00:00,13.66,34.09,0,20.2,20.07,3.52,0,307.85,12.52
1/25/2011,16:00:00,13.65,45.58,0,18.73,350.63,6.55,0,223.87,6.99
1/25/2011,17:00:00,13.64,46.19,0,17.5,358.66,5.63,-0.01,94.08,5.6
1/25/2011,18:00:00,13.55,46.58,0,16.46,38.26,4.73,0,59.03,6.72
1/25/2011,19:00:00,12.96,79.2,0,13.18,305.36,9.58,0,0.31,3.98
